customer_number,duka_latitude,duka_longitude,cluster,territory,warehouse_latitude,warehouse_longitude
ID_010386,-1.2763026,36.9126178,0,Athi River,-1.4275556,36.9704444
ID_195279,-1.31502,36.78252,15,Ruai,-1.2285389,36.9890257
ID_167093,-1.0865453,37.0188243,11,Meru,-1.2770781,36.8146693
ID_160550,-1.3267116,36.891343,0,Athi River,-1.4275556,36.9704444
ID_115566,-1.245745,36.6646234,15,Ruai,-1.2285389,36.9890257
ID_145420,-0.7563999,34.5993914,4,Juja,-1.1081111,37.0138611
ID_160589,-1.311885,36.7988959,15,Ruai,-1.2285389,36.9890257
ID_098171,-3.4494508,38.3636678,7,Kiambu,-1.2284444,36.6881944
ID_026579,-1.3972262,36.7652553,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_196814,-0.45929,36.9485653,3,Embu,-0.54203,37.4542503
ID_143264,-1.2517438,36.6846713,15,Ruai,-1.2285389,36.9890257
ID_052629,-1.1716994,36.8443586,0,Athi River,-1.4275556,36.9704444
ID_122462,-0.0204427,37.5925753,8,Kisii,-0.6713333,34.7678889
ID_042623,-3.7510204,39.1440892,1,Eastlands,-1.3241389,36.867
ID_046598,0.16209,37.742869,8,Kisii,-0.6713333,34.7678889
ID_159441,-1.2066237,36.9082492,0,Athi River,-1.4275556,36.9704444
ID_174288,-0.2843755,36.1229379,5,Karatina,-0.4731389,37.1262222
ID_013450,-1.2922274,36.7311778,15,Ruai,-1.2285389,36.9890257
ID_072067,-1.1438128,36.9703989,11,Meru,-1.2770781,36.8146693
ID_176612,-1.2213478,36.7797632,15,Ruai,-1.2285389,36.9890257
ID_074918,-1.2649383,36.8839183,0,Athi River,-1.4275556,36.9704444
ID_083064,-1.2219374,36.9220592,0,Athi River,-1.4275556,36.9704444
ID_194776,-1.2487626,36.6840932,15,Ruai,-1.2285389,36.9890257
ID_113056,-1.1464668,36.9906554,11,Meru,-1.2770781,36.8146693
ID_135406,0.0770533,37.2352583,8,Kisii,-0.6713333,34.7678889
ID_118520,-1.3024721,36.7478606,15,Ruai,-1.2285389,36.9890257
ID_042530,-3.3944051,38.5910366,7,Kiambu,-1.2284444,36.6881944
ID_047004,0.5521496,35.2424812,2,Eldoret,0.5201846,35.2563265
ID_104023,-0.3274401,35.9419321,5,Karatina,-0.4731389,37.1262222
ID_109194,-3.2180353,40.1205123,9,Kisumu1,-0.0879444,34.7596667
ID_070930,0.8851695,35.1181104,14,Ongata Rongai,-1.3989167,36.7250278
ID_022875,0.4743312,35.2617141,2,Eldoret,0.5201846,35.2563265
ID_188845,-1.2687149,36.7467207,15,Ruai,-1.2285389,36.9890257
ID_090935,-1.2933795,36.7387038,15,Ruai,-1.2285389,36.9890257
ID_052272,-4.0213483,39.6795712,1,Eastlands,-1.3241389,36.867
ID_040201,-1.2174667,36.9247833,0,Athi River,-1.4275556,36.9704444
ID_064132,-0.0996125,34.7787399,10,Majengo Mombasa,-4.0519167,39.6583611
ID_017204,-0.6299948,37.2539047,18,Voi,-3.39025,38.57225
ID_022440,-1.2128712,36.9251889,0,Athi River,-1.4275556,36.9704444
ID_022440,-1.2143729,36.9748205,0,Athi River,-1.4275556,36.9704444
ID_000117,-1.2370193,36.9371589,0,Athi River,-1.4275556,36.9704444
ID_073943,-1.103424,37.0113469,11,Meru,-1.2770781,36.8146693
ID_103146,0.2180792,35.4306239,2,Eldoret,0.5201846,35.2563265
ID_095003,-1.2906715,36.9089213,0,Athi River,-1.4275556,36.9704444
ID_072497,-0.2297963,37.6258672,13,Nakuru,-0.2829722,36.1188889
ID_180055,0.4635266,35.3875172,2,Eldoret,0.5201846,35.2563265
ID_170027,-1.3147764,36.8008262,15,Ruai,-1.2285389,36.9890257
ID_011330,-4.0275271,39.614226,1,Eastlands,-1.3241389,36.867
ID_151648,-1.318160295,36.89512634,0,Athi River,-1.4275556,36.9704444
ID_186218,-0.3669458,35.9436904,5,Karatina,-0.4731389,37.1262222
ID_190572,-1.2848444,36.7531624,15,Ruai,-1.2285389,36.9890257
ID_170210,-1.254554987,36.92620087,0,Athi River,-1.4275556,36.9704444
ID_039506,-0.36933,34.650595,10,Majengo Mombasa,-4.0519167,39.6583611
ID_157570,-1.0716782,37.0935917,11,Meru,-1.2770781,36.8146693
ID_098936,-0.5452525,37.4527402,13,Nakuru,-0.2829722,36.1188889
ID_173192,-4.1009765,39.643819,1,Eastlands,-1.3241389,36.867
ID_046770,-1.5078112,37.2163963,16,Ruiru,-1.2286944,36.9891111
ID_189653,-3.9737752,39.7252592,1,Eastlands,-1.3241389,36.867
ID_025034,-1.0955602,37.0023266,11,Meru,-1.2770781,36.8146693
ID_032892,-0.1195299,34.7641067,10,Majengo Mombasa,-4.0519167,39.6583611
ID_112360,-1.3002209,36.7464268,15,Ruai,-1.2285389,36.9890257
ID_117553,-1.3207091,36.8843527,0,Athi River,-1.4275556,36.9704444
ID_108225,-1.0974494,37.0247691,11,Meru,-1.2770781,36.8146693
ID_072004,-1.2549263,36.8670635,0,Athi River,-1.4275556,36.9704444
ID_162543,-1.4198416,36.7043152,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_014431,-1.4652624,37.4374884,16,Ruiru,-1.2286944,36.9891111
ID_067452,-1.3955497,36.7541376,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_099563,-1.1513424,36.8048355,15,Ruai,-1.2285389,36.9890257
ID_042265,-0.3807398,36.1519682,5,Karatina,-0.4731389,37.1262222
ID_061361,-0.1097088,34.7714898,10,Majengo Mombasa,-4.0519167,39.6583611
ID_079360,-0.1321134,35.9275996,5,Karatina,-0.4731389,37.1262222
ID_036262,-1.312636,36.7909031,15,Ruai,-1.2285389,36.9890257
ID_169835,-0.8623783,34.759815,4,Juja,-1.1081111,37.0138611
ID_132614,-3.2216443,40.1129403,9,Kisumu1,-0.0879444,34.7596667
ID_006807,-0.5257063,37.1772275,18,Voi,-3.39025,38.57225
ID_159251,-1.1188841,37.0109726,11,Meru,-1.2770781,36.8146693
ID_191380,-1.2165815,36.7751513,15,Ruai,-1.2285389,36.9890257
ID_046494,-0.2857194,36.0759203,5,Karatina,-0.4731389,37.1262222
ID_081942,-1.324274076,36.88870993,0,Athi River,-1.4275556,36.9704444
ID_114905,-1.2950287,36.906617,0,Athi River,-1.4275556,36.9704444
ID_004608,-1.2644496,36.720152,15,Ruai,-1.2285389,36.9890257
ID_045040,-0.2264588,37.631821,13,Nakuru,-0.2829722,36.1188889
ID_149701,-0.6846587,37.6478093,13,Nakuru,-0.2829722,36.1188889
ID_053029,-1.39345,36.9411245,17,Thika Rd,-1.2420833,36.8763611
ID_172145,-0.9283826,36.9438629,11,Meru,-1.2770781,36.8146693
ID_066618,-0.3621409,37.0034589,3,Embu,-0.54203,37.4542503
ID_189050,-1.2094241,36.8704907,0,Athi River,-1.4275556,36.9704444
ID_045267,0.545187,35.2960322,2,Eldoret,0.5201846,35.2563265
ID_054310,0.5491654,35.2445497,2,Eldoret,0.5201846,35.2563265
ID_073225,-1.0743031,37.0573832,11,Meru,-1.2770781,36.8146693
ID_184524,-0.2827439,36.1258356,5,Karatina,-0.4731389,37.1262222
ID_048320,-0.4891083,37.457205,13,Nakuru,-0.2829722,36.1188889
ID_134044,-1.100310922,37.02135468,11,Meru,-1.2770781,36.8146693
ID_188009,-1.3243756,36.8949424,0,Athi River,-1.4275556,36.9704444
ID_066672,-0.6874675,34.7753319,4,Juja,-1.1081111,37.0138611
ID_181608,-1.296023,36.983743,0,Athi River,-1.4275556,36.9704444
ID_039039,-0.3197592,37.0958654,3,Embu,-0.54203,37.4542503
ID_135589,-0.6202934,37.3658275,18,Voi,-3.39025,38.57225
ID_169925,-0.0823437,34.7635486,10,Majengo Mombasa,-4.0519167,39.6583611
ID_197374,-1.2895033,36.7500483,15,Ruai,-1.2285389,36.9890257
ID_069247,-1.2843683,36.9880117,0,Athi River,-1.4275556,36.9704444
ID_140908,-0.3218959,37.0905021,3,Embu,-0.54203,37.4542503
ID_058263,-1.2358076,36.9311375,0,Athi River,-1.4275556,36.9704444
ID_079271,-4.1937661,39.5893682,1,Eastlands,-1.3241389,36.867
ID_066459,-0.0537731,34.7935834,10,Majengo Mombasa,-4.0519167,39.6583611
ID_015149,-1.3048165,36.9169242,0,Athi River,-1.4275556,36.9704444
ID_038777,-0.4535047,37.0459459,3,Embu,-0.54203,37.4542503
ID_196886,0.04670463,37.66340297,8,Kisii,-0.6713333,34.7678889
ID_083518,-0.8894223,36.8883789,11,Meru,-1.2770781,36.8146693
ID_143726,0.5334319,35.286684,2,Eldoret,0.5201846,35.2563265
ID_084532,-4.0872648,39.6662678,1,Eastlands,-1.3241389,36.867
ID_038402,-0.5467533,37.4529657,13,Nakuru,-0.2829722,36.1188889
ID_107642,-1.2833704,36.9907507,0,Athi River,-1.4275556,36.9704444
ID_064737,-3.3941241,38.5827258,7,Kiambu,-1.2284444,36.6881944
ID_078058,0.5649541,35.3113958,2,Eldoret,0.5201846,35.2563265
ID_025180,0.5328688,35.269863,2,Eldoret,0.5201846,35.2563265
ID_013342,-1.3247944,36.8936892,0,Athi River,-1.4275556,36.9704444
ID_174814,-0.9984742,36.9554304,11,Meru,-1.2770781,36.8146693
ID_157948,-0.0808245,34.7657145,10,Majengo Mombasa,-4.0519167,39.6583611
ID_019687,-1.3157906,36.8874105,0,Athi River,-1.4275556,36.9704444
ID_191813,-1.0412341,37.0536184,11,Meru,-1.2770781,36.8146693
ID_129249,0.5405719,35.298777,2,Eldoret,0.5201846,35.2563265
ID_012328,-1.3162878,36.8867382,0,Athi River,-1.4275556,36.9704444
ID_194203,0.3508443,37.5821646,8,Kisii,-0.6713333,34.7678889
ID_088013,-1.2608821,36.9057712,0,Athi River,-1.4275556,36.9704444
ID_187644,-1.2484172,36.8840489,0,Athi River,-1.4275556,36.9704444
ID_141987,-1.3158248,36.8022203,15,Ruai,-1.2285389,36.9890257
ID_116289,-3.9936017,39.7025062,1,Eastlands,-1.3241389,36.867
ID_116769,-0.4952364,37.4576067,13,Nakuru,-0.2829722,36.1188889
ID_029292,-1.2647167,36.88195,0,Athi River,-1.4275556,36.9704444
ID_119547,-1.3181432,36.8917804,0,Athi River,-1.4275556,36.9704444
ID_122070,-4.1048654,39.6632874,1,Eastlands,-1.3241389,36.867
ID_051714,-1.2791542,36.7243104,15,Ruai,-1.2285389,36.9890257
ID_052847,-1.19691,36.746855,15,Ruai,-1.2285389,36.9890257
ID_040079,-1.3889546,36.7258793,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_181828,0.0308017,37.6910343,8,Kisii,-0.6713333,34.7678889
ID_064209,-3.2615306,40.0499159,9,Kisumu1,-0.0879444,34.7596667
ID_105407,-4.0503353,39.6588492,1,Eastlands,-1.3241389,36.867
ID_061171,-0.3565396,37.0032247,3,Embu,-0.54203,37.4542503
ID_069556,-1.2345417,36.9348741,0,Athi River,-1.4275556,36.9704444
ID_150377,-1.229816,36.8771856,0,Athi River,-1.4275556,36.9704444
ID_025504,-4.0487913,39.6701449,1,Eastlands,-1.3241389,36.867
ID_024238,-3.3942645,38.5630648,7,Kiambu,-1.2284444,36.6881944
ID_007088,-0.2921318,36.1509217,5,Karatina,-0.4731389,37.1262222
ID_179462,-3.603039,38.8258055,7,Kiambu,-1.2284444,36.6881944
ID_046630,-1.1741784,36.7586715,15,Ruai,-1.2285389,36.9890257
ID_187210,0.5356307,35.2344609,2,Eldoret,0.5201846,35.2563265
ID_009092,-1.0840377,37.2540753,11,Meru,-1.2770781,36.8146693
ID_098608,-0.4222483,36.9530017,3,Embu,-0.54203,37.4542503
ID_121177,-1.2692154,36.7551831,15,Ruai,-1.2285389,36.9890257
ID_037337,-0.6648205,34.8443891,4,Juja,-1.1081111,37.0138611
ID_182674,-0.2887295,36.0771875,5,Karatina,-0.4731389,37.1262222
ID_056194,-1.287949978,36.69655815,15,Ruai,-1.2285389,36.9890257
ID_174178,-0.2734641,36.17618,5,Karatina,-0.4731389,37.1262222
ID_063451,0.4777473,35.2542813,2,Eldoret,0.5201846,35.2563265
ID_172434,-0.2280365,37.6414895,13,Nakuru,-0.2829722,36.1188889
ID_182335,-0.7197009,36.4452115,5,Karatina,-0.4731389,37.1262222
ID_095247,-1.300534,36.7224979,15,Ruai,-1.2285389,36.9890257
ID_078154,-1.2314031,36.9228903,0,Athi River,-1.4275556,36.9704444
ID_148491,-1.2571632,36.7038199,15,Ruai,-1.2285389,36.9890257
ID_061492,-0.2912182,36.1316248,5,Karatina,-0.4731389,37.1262222
ID_043484,-1.3157326,36.7777424,15,Ruai,-1.2285389,36.9890257
ID_023801,-0.707982,34.65854,4,Juja,-1.1081111,37.0138611
ID_062711,-4.0866222,39.6611646,1,Eastlands,-1.3241389,36.867
ID_181155,-1.0734848,36.9603845,11,Meru,-1.2770781,36.8146693
ID_107134,-4.0456564,39.6858068,1,Eastlands,-1.3241389,36.867
ID_144071,-1.3185594,36.9014165,0,Athi River,-1.4275556,36.9704444
ID_162515,0.4721481,35.2545671,2,Eldoret,0.5201846,35.2563265
ID_175015,-0.2298324,37.6295367,13,Nakuru,-0.2829722,36.1188889
ID_137484,-0.2569868,36.2359976,5,Karatina,-0.4731389,37.1262222
ID_060357,-1.2202606,36.7673626,15,Ruai,-1.2285389,36.9890257
ID_030050,-3.3989139,38.5793399,7,Kiambu,-1.2284444,36.6881944
ID_161640,0.4859068,35.3220137,2,Eldoret,0.5201846,35.2563265
ID_172461,-0.0870757,34.7819254,10,Majengo Mombasa,-4.0519167,39.6583611
ID_163031,-0.9324726,37.1528014,11,Meru,-1.2770781,36.8146693
ID_107279,-0.1550263,36.0058238,5,Karatina,-0.4731389,37.1262222
ID_171672,-4.1030357,39.6425688,1,Eastlands,-1.3241389,36.867
ID_094469,-0.3845963,37.1573509,3,Embu,-0.54203,37.4542503
ID_170026,-1.2148482,36.8322604,0,Athi River,-1.4275556,36.9704444
ID_152139,-1.4825022,36.9637822,17,Thika Rd,-1.2420833,36.8763611
ID_085126,-1.2690954,36.8941333,0,Athi River,-1.4275556,36.9704444
ID_085126,-1.2705952,36.8992716,0,Athi River,-1.4275556,36.9704444
ID_021494,-1.4269581,36.9686475,17,Thika Rd,-1.2420833,36.8763611
ID_071824,-1.1739502,36.9298377,0,Athi River,-1.4275556,36.9704444
ID_116964,-1.0588993,37.1826291,11,Meru,-1.2770781,36.8146693
ID_091964,-4.0467403,39.6644218,1,Eastlands,-1.3241389,36.867
ID_050040,0.1234548,37.8354946,8,Kisii,-0.6713333,34.7678889
ID_025064,0.829302,35.1239556,14,Ongata Rongai,-1.3989167,36.7250278
ID_113594,-0.2808451,36.1677331,5,Karatina,-0.4731389,37.1262222
ID_175196,-1.1492038,36.9932913,11,Meru,-1.2770781,36.8146693
ID_038890,-0.5311103,35.026741,4,Juja,-1.1081111,37.0138611
ID_163008,-1.0399347,37.0432206,11,Meru,-1.2770781,36.8146693
ID_023016,-0.4991581,36.8917804,3,Embu,-0.54203,37.4542503
ID_185745,-1.0150455,36.9097698,11,Meru,-1.2770781,36.8146693
ID_148302,-0.9383823,36.9693865,11,Meru,-1.2770781,36.8146693
ID_081551,-1.2279676,36.9323976,0,Athi River,-1.4275556,36.9704444
ID_064843,-1.3966439,36.7500705,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_135418,-1.2036307,36.8985932,0,Athi River,-1.4275556,36.9704444
ID_012834,-0.5408648,37.4609986,13,Nakuru,-0.2829722,36.1188889
ID_098899,0.5942217,35.308585,2,Eldoret,0.5201846,35.2563265
ID_144320,-1.2836712,36.7590218,15,Ruai,-1.2285389,36.9890257
ID_127521,0.3409605,37.9382104,8,Kisii,-0.6713333,34.7678889
ID_022247,-3.9663791,39.5487162,1,Eastlands,-1.3241389,36.867
ID_059863,-0.6776868,34.7722911,4,Juja,-1.1081111,37.0138611
ID_015684,-1.0565619,36.7767636,15,Ruai,-1.2285389,36.9890257
ID_180434,-1.2773967,36.713621,15,Ruai,-1.2285389,36.9890257
ID_188348,0.4431172,35.2346263,2,Eldoret,0.5201846,35.2563265
ID_118223,-0.5644044,37.3294531,18,Voi,-3.39025,38.57225
ID_009943,-1.159385,36.9575827,0,Athi River,-1.4275556,36.9704444
ID_058396,-1.3936863,36.9496958,17,Thika Rd,-1.2420833,36.8763611
ID_017219,-1.2107132,36.896023,0,Athi River,-1.4275556,36.9704444
ID_114210,-1.1999087,36.9075278,0,Athi River,-1.4275556,36.9704444
ID_096568,-4.0114447,39.5871079,1,Eastlands,-1.3241389,36.867
ID_057842,-1.2509328,36.9015703,0,Athi River,-1.4275556,36.9704444
ID_194622,-0.4787525,37.1240164,3,Embu,-0.54203,37.4542503
ID_032374,-1.0711953,37.0520316,11,Meru,-1.2770781,36.8146693
ID_011457,-3.3956732,38.5846311,7,Kiambu,-1.2284444,36.6881944
ID_012622,0.5191689,35.2997361,2,Eldoret,0.5201846,35.2563265
ID_025447,-1.2061319,36.9268131,0,Athi River,-1.4275556,36.9704444
ID_171755,-1.3935905,36.9501116,17,Thika Rd,-1.2420833,36.8763611
ID_009334,-1.4015874,36.7150981,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_199535,-0.2558175,36.1090132,5,Karatina,-0.4731389,37.1262222
ID_197126,-1.4128917,36.754255,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_076156,-1.3092969,36.8388834,0,Athi River,-1.4275556,36.9704444
ID_135251,-1.2733711,36.913962,0,Athi River,-1.4275556,36.9704444
ID_021923,-0.2851017,36.0764,5,Karatina,-0.4731389,37.1262222
ID_067666,-1.3914596,36.9400228,17,Thika Rd,-1.2420833,36.8763611
ID_132146,-0.5006931,36.1384153,5,Karatina,-0.4731389,37.1262222
ID_190488,-1.2395203,36.8948056,0,Athi River,-1.4275556,36.9704444
ID_039565,-1.1541577,36.922038,0,Athi River,-1.4275556,36.9704444
ID_111230,-4.0480454,39.6879733,1,Eastlands,-1.3241389,36.867
ID_119269,-1.0385127,37.0593199,11,Meru,-1.2770781,36.8146693
ID_104353,-0.0556823,34.8063536,10,Majengo Mombasa,-4.0519167,39.6583611
ID_132552,-0.2993519,36.0696729,5,Karatina,-0.4731389,37.1262222
ID_183960,-1.4243346,36.6857785,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_139268,-1.4643922,37.4369599,16,Ruiru,-1.2286944,36.9891111
ID_182712,0.2729395,37.8935005,8,Kisii,-0.6713333,34.7678889
ID_186844,-3.3920347,38.5617701,7,Kiambu,-1.2284444,36.6881944
ID_149389,-3.5273049,38.611869,7,Kiambu,-1.2284444,36.6881944
ID_154880,-0.942156,37.1215012,11,Meru,-1.2770781,36.8146693
ID_141674,-3.3816522,38.564284,7,Kiambu,-1.2284444,36.6881944
ID_137132,0.468785,35.2568517,2,Eldoret,0.5201846,35.2563265
ID_183379,-3.433377786,38.14035587,7,Kiambu,-1.2284444,36.6881944
ID_161808,-0.5383433,37.4535926,13,Nakuru,-0.2829722,36.1188889
ID_126138,-1.391895,36.9525957,17,Thika Rd,-1.2420833,36.8763611
ID_018830,-1.2697416,36.7501361,15,Ruai,-1.2285389,36.9890257
ID_021618,-1.219763,36.7726716,15,Ruai,-1.2285389,36.9890257
ID_187476,0.2673017,35.3968733,2,Eldoret,0.5201846,35.2563265
ID_071772,-1.3149063,36.8886327,0,Athi River,-1.4275556,36.9704444
ID_051093,-3.50382,38.3766776,7,Kiambu,-1.2284444,36.6881944
ID_074408,-1.2288369,36.9317101,0,Athi River,-1.4275556,36.9704444
ID_092983,-1.3390814,36.6669863,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_035940,-0.5690344,37.1849726,18,Voi,-3.39025,38.57225
ID_109145,-1.2748415,36.7545848,15,Ruai,-1.2285389,36.9890257
ID_139506,-0.3593369,37.000723,3,Embu,-0.54203,37.4542503
ID_090431,-0.320548,36.1483643,5,Karatina,-0.4731389,37.1262222
ID_040534,-1.251041,36.8730171,0,Athi River,-1.4275556,36.9704444
ID_040249,-0.5255746,37.1786199,18,Voi,-3.39025,38.57225
ID_071158,-1.186037,36.9075027,0,Athi River,-1.4275556,36.9704444
ID_170385,-0.736741,34.8513135,4,Juja,-1.1081111,37.0138611
ID_190089,-1.2857144,36.6859252,15,Ruai,-1.2285389,36.9890257
ID_050347,-1.30111,36.74505,15,Ruai,-1.2285389,36.9890257
ID_043613,-1.3705229,36.9381524,17,Thika Rd,-1.2420833,36.8763611
ID_039074,-0.8755366,37.1414377,11,Meru,-1.2770781,36.8146693
ID_030830,-1.4014043,36.9464046,17,Thika Rd,-1.2420833,36.8763611
ID_133283,-1.2696234,36.8956253,0,Athi River,-1.4275556,36.9704444
ID_166245,-1.2327752,36.918465,0,Athi River,-1.4275556,36.9704444
ID_024333,-1.2175181,36.6520058,15,Ruai,-1.2285389,36.9890257
ID_065692,-1.2279398,36.6714448,15,Ruai,-1.2285389,36.9890257
ID_008814,-0.5903881,37.5669086,13,Nakuru,-0.2829722,36.1188889
ID_144887,-1.2373178,36.9174305,0,Athi River,-1.4275556,36.9704444
ID_084461,-1.2768255,36.8980752,0,Athi River,-1.4275556,36.9704444
ID_152750,-0.4815608,37.127702,3,Embu,-0.54203,37.4542503
ID_075994,-1.2887017,36.7387729,15,Ruai,-1.2285389,36.9890257
ID_074538,-1.3890121,36.948575,17,Thika Rd,-1.2420833,36.8763611
ID_024071,-3.4124483,38.3537747,7,Kiambu,-1.2284444,36.6881944
ID_199272,-1.0895944,37.0241167,11,Meru,-1.2770781,36.8146693
ID_098186,-3.7400575,39.0620443,7,Kiambu,-1.2284444,36.6881944
ID_175190,-1.4287613,36.6840932,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_055685,-1.291768,36.9052306,0,Athi River,-1.4275556,36.9704444
ID_109404,-1.291267187,36.84641509,0,Athi River,-1.4275556,36.9704444
ID_091484,-1.2810683,36.69115,15,Ruai,-1.2285389,36.9890257
ID_086812,-4.0952138,39.6528967,1,Eastlands,-1.3241389,36.867
ID_066434,-1.318546414,36.89508438,0,Athi River,-1.4275556,36.9704444
ID_066434,-1.315184474,36.89094544,0,Athi River,-1.4275556,36.9704444
ID_066434,-1.313623178,36.89276695,0,Athi River,-1.4275556,36.9704444
ID_180344,-1.4821255,36.9586384,17,Thika Rd,-1.2420833,36.8763611
ID_182009,-1.5049187,37.2699571,16,Ruiru,-1.2286944,36.9891111
ID_172436,-0.3704214,35.9450592,5,Karatina,-0.4731389,37.1262222
ID_036120,-1.393757263,36.94299951,17,Thika Rd,-1.2420833,36.8763611
ID_092142,-4.0852372,39.660894,1,Eastlands,-1.3241389,36.867
ID_064736,-1.3088073,36.8662094,0,Athi River,-1.4275556,36.9704444
ID_102483,0.6357212,35.0179156,14,Ongata Rongai,-1.3989167,36.7250278
ID_110352,-1.2747853,36.6682487,15,Ruai,-1.2285389,36.9890257
ID_091053,-1.2305937,36.9226983,0,Athi River,-1.4275556,36.9704444
ID_159122,-0.602087,36.9546108,3,Embu,-0.54203,37.4542503
ID_040277,-1.0743317,37.0537839,11,Meru,-1.2770781,36.8146693
ID_131120,-1.3107208,36.8716096,0,Athi River,-1.4275556,36.9704444
ID_088305,-1.245095,36.664235,15,Ruai,-1.2285389,36.9890257
ID_002515,-0.3243239,35.942271,5,Karatina,-0.4731389,37.1262222
ID_006330,-1.2002398,36.9018781,0,Athi River,-1.4275556,36.9704444
ID_079509,-3.5031486,38.3774883,7,Kiambu,-1.2284444,36.6881944
ID_049468,-0.9377566,37.1240695,11,Meru,-1.2770781,36.8146693
ID_086351,-1.102607,37.0162088,11,Meru,-1.2770781,36.8146693
ID_125696,-0.0227848,37.5854563,8,Kisii,-0.6713333,34.7678889
ID_164831,-0.8672382,36.8635397,11,Meru,-1.2770781,36.8146693
ID_042249,-0.3693859,34.6505107,10,Majengo Mombasa,-4.0519167,39.6583611
ID_187514,-1.0835509,37.2525172,11,Meru,-1.2770781,36.8146693
ID_103792,-0.6720861,34.769709,4,Juja,-1.1081111,37.0138611
ID_004484,-1.527553,37.2674349,16,Ruiru,-1.2286944,36.9891111
ID_057004,-1.3791374,36.7295851,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_155061,-1.2357591,36.9193065,0,Athi River,-1.4275556,36.9704444
ID_060605,-1.1831453,36.6421447,15,Ruai,-1.2285389,36.9890257
ID_030253,-1.124037385,36.95571899,11,Meru,-1.2770781,36.8146693
ID_067342,-1.2381167,36.9024821,0,Athi River,-1.4275556,36.9704444
ID_087860,-1.3026844,36.9015277,0,Athi River,-1.4275556,36.9704444
ID_090792,-1.0474017,37.0917383,11,Meru,-1.2770781,36.8146693
ID_047674,-1.272865,36.7515917,15,Ruai,-1.2285389,36.9890257
ID_176216,-1.288582,36.7447428,15,Ruai,-1.2285389,36.9890257
ID_175294,-3.9793339,39.7274331,1,Eastlands,-1.3241389,36.867
ID_049576,-1.3940536,36.7625224,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_026482,-1.2874765,36.9735426,0,Athi River,-1.4275556,36.9704444
ID_127014,-1.3477464,36.9764292,17,Thika Rd,-1.2420833,36.8763611
ID_137897,0.5534247,35.2452669,2,Eldoret,0.5201846,35.2563265
ID_139911,-1.2514698,36.9556794,0,Athi River,-1.4275556,36.9704444
ID_136144,-1.2869601,36.8945287,0,Athi River,-1.4275556,36.9704444
ID_110459,-1.2507353,36.6972381,15,Ruai,-1.2285389,36.9890257
ID_146265,-1.3993539,36.7578298,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_174746,-1.2610099,36.9315704,0,Athi River,-1.4275556,36.9704444
ID_115440,-1.1543604,37.0306987,11,Meru,-1.2770781,36.8146693
ID_114735,-1.2530924,36.8981356,0,Athi River,-1.4275556,36.9704444
ID_164577,-0.1531147,35.9586068,5,Karatina,-0.4731389,37.1262222
ID_075740,-0.4756729,37.2360684,18,Voi,-3.39025,38.57225
ID_127464,-0.3220467,37.6551262,13,Nakuru,-0.2829722,36.1188889
ID_151609,-1.3931677,36.7612448,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_069010,-1.208383,36.8384527,0,Athi River,-1.4275556,36.9704444
ID_147623,-1.4242223,36.7960528,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_001022,-0.0649144,37.6628199,8,Kisii,-0.6713333,34.7678889
ID_166416,-0.0999213,37.7025523,8,Kisii,-0.6713333,34.7678889
ID_080121,-1.2192845,36.7685277,15,Ruai,-1.2285389,36.9890257
ID_090259,-1.2066124,36.9170855,0,Athi River,-1.4275556,36.9704444
ID_161675,-1.2042007,36.8750913,0,Athi River,-1.4275556,36.9704444
ID_044601,-0.6778539,37.3557491,18,Voi,-3.39025,38.57225
ID_182683,-1.233682,36.7480058,15,Ruai,-1.2285389,36.9890257
ID_024730,-3.9700651,39.7300491,1,Eastlands,-1.3241389,36.867
ID_062046,-0.2826837,36.1268711,5,Karatina,-0.4731389,37.1262222
ID_111837,-4.0276401,39.6775233,1,Eastlands,-1.3241389,36.867
